Category,Level1,Level2,Level3,Level4,Federal,,GovXFer,State,Local,Total,sbbm,colorLevel
全国,重庆,500kV,500kV板桥变电站,2#A相主变压器,0.1,,,,,,20M10000000016637,7
全国,重庆,500kV,500kV板桥变电站,2#B相主变压器,0.1,,,,,,20M10000000016638,8
全国,重庆,500kV,500kV板桥变电站,2#C相主变压器,0.1,,,,,,20M10000000016639,0
全国,重庆,500kV,500kV板桥变电站,1#B相主变压器,0.1,,,,,,20M10000000016618,7
全国,重庆,500kV,500kV板桥变电站,1#A相主变压器,0.1,,,,,,20M10000000016617,6
全国,重庆,500kV,500kV板桥变电站,1#C相主变压器,0.1,,,,,,20M10000000016619,9
全国,山东,500kV,500kV滨州变电站,#2主变B相,0.1,,,,,,06M10001800000123,8
全国,山东,500kV,500kV滨州变电站,#3主变C相,0.1,,,,,,06M10001800000124,2
全国,山东,500kV,500kV滨州变电站,#3主变A相,0.1,,,,,,06M10001800000029,0
全国,山东,500kV,500kV滨州变电站,#3主变B相,0.1,,,,,,06M10001800000055,1
全国,山东,500kV,500kV滨州变电站,#2主变A相,0.1,,,,,,06M10001800000028,7
全国,山东,500kV,500kV滨州变电站,#2主变C相,0.1,,,,,,06M10001800000125,9
全国,安徽,500kV,500kV长临河变电站,#1主变压器C相,0.1,,,,,,12M00000044544003,4
全国,安徽,500kV,500kV长临河变电站,#1主变压器B相,0.1,,,,,,12M00000044544000,5
全国,安徽,500kV,500kV长临河变电站,#1主变压器A相,0.1,,,,,,12M00000044543998,8
全国,山东,500kV,500kV长清变电站,#3主变A相,0.1,,,,,,06M10001800000007,2
全国,山东,500kV,500kV长清变电站,#3主变B相,0.1,,,,,,06M10001800000051,6
全国,山东,500kV,500kV长清变电站,#3主变C相,0.1,,,,,,06M10001800000052,0
全国,山东,500kV,500kV长清变电站,#2主变A相,0.1,,,,,,06M10001800000008,7
全国,山东,500kV,500kV长清变电站,#2主变C相,0.1,,,,,,06M10001800000045,8
全国,山东,500kV,500kV长清变电站,#2主变B相,0.1,,,,,,06M10001800000044,2
全国,重庆,500kV,500kV长寿变电站,1#C相主变压器,0.1,,,,,,20M10000000018489,9
全国,重庆,500kV,500kV长寿变电站,1#B相主变压器,0.1,,,,,,20M10000000018488,0
全国,重庆,500kV,500kV长寿变电站,1#A相主变压器,0.1,,,,,,20M10000000018487,2
全国,重庆,500kV,500kV长寿变电站,2#A相主变压器,0.1,,,,,,20M00000002189880,5
全国,重庆,500kV,500kV长寿变电站,3#B相主变压器,0.1,,,,,,20M00000014205902,1
全国,重庆,500kV,500kV长寿变电站,2#B相主变压器,0.1,,,,,,20M00000002189881,6
全国,重庆,500kV,500kV长寿变电站,2#C相主变压器,0.1,,,,,,20M00000002189882,3
全国,重庆,500kV,500kV长寿变电站,3#A相主变压器,0.1,,,,,,20M00000014205884,6
全国,重庆,500kV,500kV长寿变电站,3#C相主变压器,0.1,,,,,,20M00000014205908,1
全国,湖北,500kV,500kV朝阳变电站,朝#1A相主变,0.1,,,,,,15M00000009200638,7
全国,湖北,500kV,500kV朝阳变电站,朝#1C相主变,0.1,,,,,,15M00000009200644,0
全国,湖北,500kV,500kV朝阳变电站,朝#1B相主变,0.1,,,,,,15M00000009200641,4
全国,重庆,500kV,500kV陈家桥变电站,2#主变A相变压器,0.1,,,,,,20M10000000017463,9
全国,重庆,500kV,500kV陈家桥变电站,1#主变B相变压器,0.1,,,,,,20M10000000017444,2
全国,重庆,500kV,500kV陈家桥变电站,2#主变B相变压器,0.1,,,,,,20M10000000017464,9
全国,重庆,500kV,500kV陈家桥变电站,3#主变C相变压器,0.1,,,,,,20M00000000101475,0
全国,重庆,500kV,500kV陈家桥变电站,3#主变B相变压器,0.1,,,,,,20M00000000101474,9
全国,重庆,500kV,500kV陈家桥变电站,2#主变C相变压器,0.1,,,,,,20M10000000017465,8
全国,重庆,500kV,500kV陈家桥变电站,3#主变A相变压器,0.1,,,,,,20M00000000101469,2
全国,重庆,500kV,500kV陈家桥变电站,1#主变C相变压器,0.1,,,,,,20M10000000017445,3
全国,重庆,500kV,500kV陈家桥变电站,1#主变A相变压器,0.1,,,,,,20M10000000017443,0
全国,安徽,500kV,500kV楚城变电站,#1主变压器C相,0.1,,,,,,12M00000002215441,1
全国,安徽,500kV,500kV楚城变电站,#2A相主变压器,0.1,,,,,,12M00000009696299,2
全国,安徽,500kV,500kV楚城变电站,#1主变压器B相,0.1,,,,,,12M00000002215440,2
全国,安徽,500kV,500kV楚城变电站,#2C相主变压器,0.1,,,,,,12M00000009696313,2
全国,安徽,500kV,500kV楚城变电站,#1主变压器A相,0.1,,,,,,12M00000002215439,2
全国,安徽,500kV,500kV楚城变电站,#2B相主变压器,0.1,,,,,,12M00000009696310,8
全国,湖北,500kV,500kV大吉变电站,吉#1B相主变,0.1,,,,,,15M00000007469585,9
全国,湖北,500kV,500kV大吉变电站,吉#1C相主变,0.1,,,,,,15M00000007469583,2
全国,湖北,500kV,500kV大吉变电站,吉#1A相主变,0.1,,,,,,15M00000007469797,8
全国,湖北,500kV,500kV大吉变电站,吉#2A相主变,0.1,,,,,,15M00000008963360,0
全国,湖北,500kV,500kV大吉变电站,吉#2C相主变,0.1,,,,,,15M00000008963358,4
全国,湖北,500kV,500kV大吉变电站,吉#2B相主变,0.1,,,,,,15M00000008963359,7
全国,福建,500kV,500kV大园变,#2A联变,0.1,,,,,,13M0100XC00000049,3
全国,福建,500kV,500kV大园变,#3C联变,0.1,,,,,,13M01006000000054,1
全国,福建,500kV,500kV大园变,#3B联变,0.1,,,,,,13M01006000000053,9
全国,福建,500kV,500kV大园变,#3A联变,0.1,,,,,,13M01006000000052,2
全国,福建,500kV,500kV大园变,#2C联变,0.1,,,,,,13M01006000000051,9
全国,福建,500kV,500kV大园变,#2B联变,0.1,,,,,,13M0100BL00000050,7
全国,山东,500kV,500kV大泽变电站,#3主变,0.1,,,,,,06M00001800057773,2
全国,山东,500kV,500kV大泽变电站,#2主变,0.1,,,,,,06M00001800057772,9
全国,四川,500kV,500kV丹景变电站,1#主变压器B相,0.1,,,,,,19M00000003000066,9
全国,四川,500kV,500kV丹景变电站,3#主变压器B相,0.1,,,,,,19M00000027411134,0
全国,四川,500kV,500kV丹景变电站,3#主变压器A相,0.1,,,,,,19M00000027411131,6
全国,四川,500kV,500kV丹景变电站,3#主变压器C相,0.1,,,,,,19M00000027411137,6
全国,四川,500kV,500kV丹景变电站,2#主变压器C相,0.1,,,,,,19M00000002934985,9
全国,四川,500kV,500kV丹景变电站,1#主变压器A相,0.1,,,,,,19M00000002957827,7
全国,四川,500kV,500kV丹景变电站,2#主变压器B相,0.1,,,,,,19M00000002935528,4
全国,四川,500kV,500kV丹景变电站,2#主变压器A相,0.1,,,,,,19M00000002935527,9
全国,四川,500kV,500kV丹景变电站,1#主变压器C相,0.1,,,,,,19M00000002935526,0
全国,安徽,500kV,500kV当涂变电站,#1主变压器C相,0.1,,,,,,12M00000037396142,3
全国,安徽,500kV,500kV当涂变电站,#1主变压器B相,0.1,,,,,,12M00000037396140,7
全国,安徽,500kV,500kV当涂变电站,#2主变压器B相,0.1,,,,,,12M00000037396163,1
全国,安徽,500kV,500kV当涂变电站,#1主变压器A相,0.1,,,,,,12M00000037396138,5
全国,安徽,500kV,500kV当涂变电站,#2主变压器C相,0.1,,,,,,12M00000037396165,2
全国,安徽,500kV,500kV当涂变电站,#2主变压器A相,0.1,,,,,,12M00000037396161,6
全国,山东,500kV,500kV德州变电站,#3主变B相,0.1,,,,,,06M10001800000063,5
全国,山东,500kV,500kV德州变电站,#2主变B相,0.1,,,,,,06M10001800000061,6
全国,山东,500kV,500kV德州变电站,#2主变C相,0.1,,,,,,06M10001800000062,7
全国,山东,500kV,500kV德州变电站,#3主变C相,0.1,,,,,,06M10001800000064,2
全国,山东,500kV,500kV德州变电站,#2主变A相,0.1,,,,,,06M10001800000016,6
全国,山东,500kV,500kV德州变电站,#3主变A相,0.1,,,,,,06M10001800000017,2
全国,湖南,500kV,500kV鼎功变电站,鼎功变#1变,0.1,,,,,,16M00000047019792,4
全国,湖南,500kV,500kV鼎功变电站,鼎功变#4变,0.1,,,,,,16M00000047019775,0
全国,湖南,500kV,500kV鼎功变电站,鼎功变#4变,0.1,,,,,,16M00000047019776,1
全国,湖南,500kV,500kV鼎功变电站,鼎功变#1变,0.1,,,,,,16M00000047019794,0
全国,湖南,500kV,500kV鼎功变电站,鼎功变#1变,0.1,,,,,,16M00000047019793,8
全国,湖南,500kV,500kV鼎功变电站,鼎功变#4变,0.1,,,,,,16M00000047019777,1
全国,福建,500kV,500kV东岗变,#3联变C相,0.1,,,,,,13M0100KB00001054,5
全国,福建,500kV,500kV东岗变,#3联变B相,0.1,,,,,,13M0100KB00001055,7
全国,福建,500kV,500kV东岗变,#2联变C相,0.1,,,,,,13M0100KB00001052,7
全国,福建,500kV,500kV东岗变,#3联变A相,0.1,,,,,,13M0100KB00001056,6
全国,福建,500kV,500kV东岗变,#2联变A相,0.1,,,,,,13M0100KB00001035,3
全国,福建,500kV,500kV东岗变,#2联变B相,0.1,,,,,,13M0100KB00001053,2
全国,福建,500kV,500kV东林变,#1联变B相,0.1,,,,,,13M00000100007098,2
全国,福建,500kV,500kV东林变,#1联变A相,0.1,,,,,,13M00000100007097,1
全国,福建,500kV,500kV东林变,#1联变C相,0.1,,,,,,13M00000100007099,2
全国,四川,500kV,500kV东坡变电站,2#主变压器,0.1,,,,,,19M00000002966189,8
全国,四川,500kV,500kV东坡变电站,1#主变压器,0.1,,,,,,19M00000003078209,3
全国,安徽,500kV,500kV繁昌变电站,#1主变压器B相,0.1,,,,,,12M00000041844222,6
全国,安徽,500kV,500kV繁昌变电站,#2主变压器C相,0.1,,,,,,12M00000010043008,7
全国,安徽,500kV,500kV繁昌变电站,#1主变压器A相,0.1,,,,,,12M00000041844220,3
全国,安徽,500kV,500kV繁昌变电站,#1主变B相,0.1,,,,,,12M00000010042924,4
全国,安徽,500kV,500kV繁昌变电站,#1主变C相,0.1,,,,,,12M00000010042910,8
全国,安徽,500kV,500kV繁昌变电站,#2主变压器B相,0.1,,,,,,12M00000010043006,6
全国,安徽,500kV,500kV繁昌变电站,#1主变压器C相,0.1,,,,,,12M00000041844224,0
全国,安徽,500kV,500kV繁昌变电站,#2主变压器A相,0.1,,,,,,12M00000008339713,3
全国,安徽,500kV,500kV繁昌变电站,#1主变A相,0.1,,,,,,12M00000008339700,2
全国,安徽,500kV,500kV肥西变电站,#4主变压器C相主变压器,0.1,,,,,,12M00000008439102,9
全国,安徽,500kV,500kV肥西变电站,#4主变压器B相,0.1,,,,,,12M00000043342930,7
全国,安徽,500kV,500kV肥西变电站,#3主变压器B相,0.1,,,,,,12M00000043342835,5
全国,安徽,500kV,500kV肥西变电站,#3主变压器C相,0.1,,,,,,12M00000043342112,5
全国,安徽,500kV,500kV肥西变电站,#3主变压器A相,0.1,,,,,,12M00000008439098,6
全国,安徽,500kV,500kV肥西变电站,#3主变压器B相主变压器,0.1,,,,,,12M00000008439099,1
全国,安徽,500kV,500kV肥西变电站,#4主变压器C相,0.1,,,,,,12M00000043342944,3
全国,安徽,500kV,500kV肥西变电站,500kV备用相主变压器,0.1,,,,,,12M00000035165370,9
全国,安徽,500kV,500kV肥西变电站,#4主变压器B相主变压器,0.1,,,,,,12M00000008439101,2
全国,安徽,500kV,500kV肥西变电站,#3主变压器C相主变压器,0.1,,,,,,12M00000008439100,1
全国,安徽,500kV,500kV肥西变电站,#4主变压器A相,0.1,,,,,,12M00000008439097,7
全国,山西,500kV,500kV福瑞变电站,2号主变压器,0.1,,,,,,05M00000021611558,5
全国,山西,500kV,500kV福瑞变电站,1号主变压器,0.1,,,,,,05M00000021611512,0
全国,福建,500kV,500kV福州变,#3联变,0.1,,,,,,13M01006000000031,5
全国,福建,500kV,500kV福州变,#1联变,0.1,,,,,,13M01006000000028,1
全国,四川,500kV,500kV富乐变电站,2#主变压器C相,0.1,,,,,,19M00000006215793,4
全国,四川,500kV,500kV富乐变电站,1#主变压器C相,0.1,,,,,,19M00000006215741,9
全国,四川,500kV,500kV富乐变电站,1#主变压器A相,0.1,,,,,,19M00000006215735,1
全国,四川,500kV,500kV富乐变电站,2#主变压器A相,0.1,,,,,,19M00000006215768,2
全国,四川,500kV,500kV富乐变电站,1#主变压器B相,0.1,,,,,,19M00000006215738,1
全国,四川,500kV,500kV富乐变电站,2#主变压器B相,0.1,,,,,,19M00000006215790,5
全国,湖南,500kV,500kV岗市变电站,岗市变#2变,0.1,,,,,,16M00000003757149,3
全国,湖南,500kV,500kV岗市变电站,岗市变#1变,0.1,,,,,,16M00000003757147,3
全国,湖南,500kV,500kV岗市变电站,岗市变#1变,0.1,,,,,,16M00000003757146,4
全国,湖南,500kV,500kV岗市变电站,岗市变#2变,0.1,,,,,,16M00000003757148,6
全国,湖南,500kV,500kV岗市变电站,岗市变#2变,0.1,,,,,,16M00000003767493,5
全国,湖南,500kV,500kV岗市变电站,岗市变#1变,0.1,,,,,,16M00000003757156,1
全国,安徽,500kV,500kV皋城变电站,1号主变C相,0.1,,,,,,12M00000007154952,7
全国,安徽,500kV,500kV皋城变电站,2号主变C相,0.1,,,,,,12M00000039474448,1
全国,安徽,500kV,500kV皋城变电站,1号主变B相,0.1,,,,,,12M00000007154951,4
全国,安徽,500kV,500kV皋城变电站,1号主变A相,0.1,,,,,,12M00000007154950,5
全国,安徽,500kV,500kV皋城变电站,2号主变B相,0.1,,,,,,12M00000039474446,2
全国,安徽,500kV,500kV皋城变电站,2号主变A相,0.1,,,,,,12M00000039474016,6
全国,山东,500kV,500kV高青变电站,#2主变C相,0.1,,,,,,06M00000009917636,3
全国,山东,500kV,500kV高青变电站,#2主变B相,0.1,,,,,,06M00000009917635,1
全国,山东,500kV,500kV高青变电站,#2主变A相,0.1,,,,,,06M00000009917634,7
全国,山东,500kV,500kV高青变电站,#3主变C相,0.1,,,,,,06M00000009943395,8
全国,山东,500kV,500kV高青变电站,#3主变A相,0.1,,,,,,06M00000009943393,1
全国,山东,500kV,500kV高青变电站,#3主变B相,0.1,,,,,,06M00000009943394,8
全国,山西,500kV,500kV固贤变电站,1号A相主变压器,0.1,,,,,,05M00000022067863,2
全国,山西,500kV,500kV固贤变电站,1号B相主变压器,0.1,,,,,,05M00000022067866,3
全国,山西,500kV,500kV固贤变电站,1号C相主变压器,0.1,,,,,,05M00000022067869,9
全国,山西,500kV,500kV固贤变电站,2号A相主变压器,0.1,,,,,,05M00000022087503,9
全国,山西,500kV,500kV固贤变电站,2号C相主变压器,0.1,,,,,,05M00000022087506,7
全国,山西,500kV,500kV固贤变电站,2号B相主变压器,0.1,,,,,,05M00000022087486,9
全国,安徽,500kV,500kV官山变电站,#3主变压器C相,0.1,,,,,,12M00000009872721,0
全国,安徽,500kV,500kV官山变电站,#2主变压器C相,0.1,,,,,,12M00000036635687,7
全国,安徽,500kV,500kV官山变电站,#2主变压器A相,0.1,,,,,,12M00000036635705,6
全国,安徽,500kV,500kV官山变电站,#3主变压器A相,0.1,,,,,,12M00000007495572,9
全国,安徽,500kV,500kV官山变电站,#3主变压器B相,0.1,,,,,,12M00000009872691,0
全国,安徽,500kV,500kV官山变电站,#2主变压器B相,0.1,,,,,,12M00000036635708,8
全国,山东,500kV,500kV光州变电站,#1主变B相,0.1,,,,,,06M10001900000931,5
全国,山东,500kV,500kV光州变电站,#1主变C相,0.1,,,,,,06M10001900000932,8
全国,山东,500kV,500kV光州变电站,#4主变A相,0.1,,,,,,06M10001800000078,2
全国,山东,500kV,500kV光州变电站,#1主变A相,0.1,,,,,,06M10001900000930,5
全国,山东,500kV,500kV光州变电站,#4主变B相,0.1,,,,,,06M10001800000095,0
全国,山东,500kV,500kV光州变电站,#4主变C相,0.1,,,,,,06M10001800000096,8
全国,安徽,500kV,500kV广德变电站,2号主变B相,0.1,,,,,,12M00000002030378,2
全国,安徽,500kV,500kV广德变电站,2号主变C相,0.1,,,,,,12M00000002030379,0
全国,安徽,500kV,500kV广德变电站,2号主变A相,0.1,,,,,,12M00000002030393,7
全国,四川,500kV,500kV广都变电站,1#主变压器B相,0.1,,,,,,19M00000000627881,4
全国,四川,500kV,500kV广都变电站,2#主变压器C相,0.1,,,,,,19M00000000627890,6
全国,四川,500kV,500kV广都变电站,2#主变压器B相,0.1,,,,,,19M00000000627889,1
全国,四川,500kV,500kV广都变电站,2#主变压器A相,0.1,,,,,,19M00000000627888,6
全国,四川,500kV,500kV广都变电站,1#主变压器A相,0.1,,,,,,19M00000000627880,8
全国,四川,500kV,500kV广都变电站,1#主变压器C相,0.1,,,,,,19M00000000627882,3
全国,河北,500kV,500kV桂山站,3号主变压器B相,0.1,,,,,,04M72000002686223,3
全国,河北,500kV,500kV桂山站,2号主变压器A相,0.1,,,,,,04M72000002577950,4
全国,河北,500kV,500kV桂山站,2号主变压器B相,0.1,,,,,,04M72000002577951,4
全国,河北,500kV,500kV桂山站,2号主变压器C相,0.1,,,,,,04M72000002577952,0
全国,河北,500kV,500kV桂山站,3号主变压器A相,0.1,,,,,,04M72000002686222,6
全国,河北,500kV,500kV桂山站,3号主变压器C相,0.1,,,,,,04M72000002686268,7
全国,山西,500kV,500kV海会变电站,1号A相主变压器,0.1,,,,,,05M00000020033423,7
全国,山西,500kV,500kV海会变电站,1号B相主变压器,0.1,,,,,,05M00000020033426,1
全国,山西,500kV,500kV海会变电站,1号C相主变压器,0.1,,,,,,05M00000020033429,6
全国,山西,500kV,500kV海会变电站,2号B相主变压器,0.1,,,,,,05M00000020033444,3
全国,山西,500kV,500kV海会变电站,2号C相主变压器,0.1,,,,,,05M00000020033447,7
全国,山西,500kV,500kV海会变电站,2号A相主变压器,0.1,,,,,,05M00000020033441,0
全国,山东,500kV,500kV海口变电站,#3主变C相,0.1,,,,,,06M00000000047454,7
全国,山东,500kV,500kV海口变电站,#3主变A相,0.1,,,,,,06M00000000047453,6
全国,山东,500kV,500kV海口变电站,#2主变C相,0.1,,,,,,06M00000000071091,6
全国,山东,500kV,500kV海口变电站,#2主变B相,0.1,,,,,,06M00000000071090,0
全国,山东,500kV,500kV海口变电站,#3主变B相,0.1,,,,,,06M00000000047440,4
全国,山东,500kV,500kV海口变电站,#2主变A相,0.1,,,,,,06M00000000071089,4
全国,湖南,500kV,500kV鹤岭变电站,鹤岭变#2变,0.1,,,,,,16M00000004334813,1
全国,湖南,500kV,500kV鹤岭变电站,鹤岭变#2变,0.1,,,,,,16M00000004334809,5
全国,湖南,500kV,500kV鹤岭变电站,鹤岭变#3变,0.1,,,,,,16M00000003757341,6
全国,湖南,500kV,500kV鹤岭变电站,鹤岭变#2变,0.1,,,,,,16M00000004334811,6
全国,湖南,500kV,500kV鹤岭变电站,鹤岭变#3变,0.1,,,,,,16M00000003892875,3
全国,湖南,500kV,500kV鹤岭变电站,鹤岭变#3变,0.1,,,,,,16M00000003757337,9
全国,山西,500kV,500kV侯村变电站,2#A相主变压器,0.1,,,,,,05M00000004291453,0
全国,山西,500kV,500kV侯村变电站,2#C相主变压器,0.1,,,,,,05M00000004372498,9
全国,山西,500kV,500kV侯村变电站,2#B相主变压器,0.1,,,,,,05M00000004372451,4
全国,山西,500kV,500kV侯村变电站,1#A相主变压器,0.1,,,,,,05M00000004291681,4
全国,山西,500kV,500kV侯村变电站,1#B相主变压器,0.1,,,,,,05M00000004291490,3
全国,山西,500kV,500kV侯村变电站,1#C相主变压器,0.1,,,,,,05M00000004291489,1
全国,安徽,500kV,500kV怀洪变电站,1号主变B相,0.1,,,,,,12M00000009715096,7
全国,安徽,500kV,500kV怀洪变电站,1号主变C相,0.1,,,,,,12M00000009715097,1
全国,安徽,500kV,500kV怀洪变电站,1号主变A相,0.1,,,,,,12M00000009715095,0
全国,四川,500kV,500kV黄岩变电站,2#主变压器C相,0.1,,,,,,19M00000003023819,3
全国,四川,500kV,500kV黄岩变电站,2#主变压器A相,0.1,,,,,,19M00000002914722,5
全国,四川,500kV,500kV黄岩变电站,2#主变压器B相,0.1,,,,,,19M00000003044869,4
全国,四川,500kV,500kV黄岩变电站,1#主变压器B相,0.1,,,,,,19M00000003033898,2
全国,四川,500kV,500kV黄岩变电站,1#主变压器C相,0.1,,,,,,19M00000003033897,9
全国,四川,500kV,500kV黄岩变电站,1#主变压器A相,0.1,,,,,,19M00000003030073,2
全国,山西,500kV,500kV霍州变电站,2号C相主变压器,0.1,,,,,,05M00000004292439,1
全国,山西,500kV,500kV霍州变电站,2号B相主变压器,0.1,,,,,,05M00000004292440,4
全国,山西,500kV,500kV霍州变电站,2号A相主变压器,0.1,,,,,,05M00000004292441,5
全国,山西,500kV,500kV霍州变电站,1号A相主变压器,0.1,,,,,,05M00000004292831,2
全国,山西,500kV,500kV霍州变电站,1号B相主变压器,0.1,,,,,,05M00000004292830,1
全国,山西,500kV,500kV霍州变电站,1号C相主变压器,0.1,,,,,,05M00000004292829,0
全国,山东,500kV,500kV济南变电站,#2主变A相,0.1,,,,,,06M10001800000020,1
全国,山东,500kV,500kV济南变电站,#3主变A相,0.1,,,,,,06M10001800000021,1
全国,山东,500kV,500kV济南变电站,#2主变B相,0.1,,,,,,06M10001800000065,9
全国,山东,500kV,500kV济南变电站,#3主变B相,0.1,,,,,,06M10001800000138,1
全国,山东,500kV,500kV济南变电站,#3主变C相,0.1,,,,,,06M10001800000139,6
全国,山东,500kV,500kV济南变电站,#2主变C相,0.1,,,,,,06M10001800000066,4
全国,四川,500kV,500kV尖山变电站,2#主变压器B相,0.1,,,,,,19M00000002961086,6
